indexx,position,start_time_in_video_in_sec,duration_in_video_in_sec,post_id,post_code,user_pk,user_pk_id,user_username,user_full_name,user_is_private,user_is_verified,user_profile_pic_id,user_profile_pic_url
32,"[0.25939482, 0.6923026999999999]",,,3149028911892387815_47902820420,CuzmRxwx9fn,46978173319,46978173319,tintweets,tintweets | تین توییت,0,0,2677382441031532333_46978173319,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/244346224_824546541569771_761705420468962535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=ZBmX0obJy-kAX85Zw2q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABlXx8eccWon4V-2dDKRmSFCntdu5-j799JUUQ_kC8Gg&oe=64C33909&_nc_sid=472314
0,"[0.2596618357, 0.46256038650000003]",,,3148948356649890033_56924069542,CuzT9i2KrDx,56924069542,56924069542,ata_tweet,psycho_tweet,0,0,3128805375486749953_56924069542,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/355085859_2478861802273926_5328060752981188253_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=PK9xls-nLzoAX-jFVxL&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCWMigoLKKpxfJMP5syX38N29eTQaBYJzBnrTXpY_iUbw&oe=64C34ADE&_nc_sid=472314
1,"[0.21006945, 0.8763888999999999]",,,3148900927628228009_15130508013,CuzJLXILbWp,15130508013,15130508013,shima.twitter,شیما توییتر,0,0,3048167784580043466_15130508013,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/333319707_211314118110166_7343893374288074903_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=mV-iQtb4t0wAX8iCoIP&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDVz8zKHGNfmXkfxVr0oy0_CKEjjEh8UrIxFrdB0CrUBQ&oe=64C26FEB&_nc_sid=472314
2,"[0.22035138, 0.6264159]",,,3148834096729069614_47902820420,Cuy5-2ALJgu,46978173319,46978173319,tintweets,tintweets | تین توییت,0,0,2677382441031532333_46978173319,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/244346224_824546541569771_761705420468962535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ZBmX0obJy-kAX85Zw2q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABlXx8eccWon4V-2dDKRmSFCntdu5-j799JUUQ_kC8Gg&oe=64C33909&_nc_sid=472314
3,"[0.49879226, 0.21980676000000002]",,,3148766033200162575_1288409444,CuyqgY5ticP,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
4,"[0.7986111, 0.87222224]",,,3148759523413808345_9705325804,CuypBqMNVTZ,9705325804,9705325804,zhest_art,ژست هنری |آموزش |ژست عکاسی,0,0,2823094088158773104_9705325804,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/278993325_148177117705762_5001374931211909703_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=efR1rIfs8vIAX-3wui_&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDmIXM9mx7QohGn0ZnlfadKd2bDpjwW_0S_5lcr1rxvIg&oe=64C2EA33&_nc_sid=472314
5,"[0.5347221999999999, 0.49305555]",,,3148759523413808345_9705325804,CuypBqMNVTZ,34833725907,34833725907,negarseyfpoor,Negarseyfpoor,0,0,2953830325676350463_34833725907,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/312097794_444734841073864_3647979009047977291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=PDOu9GGLhr8AX_6QHSZ&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAoRaqin4BnEXDInO8B33pjH_Y_mz_1OUXDLwFagQfOBA&oe=64C2BF9E&_nc_sid=472314
6,"[0.29537037, 0.17129629999999998]",,,3148630350301442784_60745864760,CuyLp8WuzLg,60745864760,60745864760,behnaz72.life,behnaz.life,0,0,3139993988605554412_60745864760,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357793721_184820957895734_4028817536975542793_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cEUEfJq9dxwAX8x_4vR&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBfFvokL9AsrefZw1CssV3LlBVhbzG7-MoHn_e8AuUdvA&oe=64C308F9&_nc_sid=472314
7,"[0.5, 0.5]",,,3148345452462260903_7391438403,CuxK4IkOsKn,52675924523,52675924523,tv_urmia17,رسانه کلانشهر اورمیه,0,0,3061899680056903645_52675924523,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/336141127_740162484501611_2723062266238178768_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=iXOgQAhWWrEAX91Qosa&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA6HhkcDxhBQc2h_zD6dzduBWWqTsVCo9_kh2hXqeyGRA&oe=64C1EC25&_nc_sid=472314
8,"[0.0, 0.0]",,,3148343102593455373_2093516684,CuxKV8FIlUN,33661973418,33661973418,poladghateh,کولر خودرو پولادقطعه,0,0,2746480934783145793_33661973418,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/271367870_280705797375647_2448428365106803490_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=1WMvKmIdeGwAX94WD1e&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDpc2-0HlejvoGg6uD187ltA_85a2TYpwokhKVtDbEMvw&oe=64C2D842&_nc_sid=472314
9,"[0.7766498, 0.73333335]",,,3148177839458738965_60341584657,CuwkxCyseMV,60341584657,60341584657,tweety.iran,tweety,0,0,3129529108892318227_60341584657,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/355055324_1315201412426708_7403632855401198242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=u6tYGZGj4z8AX9JLJjr&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBBtaXJ3UNTlX1vJguOd5IJJj_6CGe9lKhl07UFj15LDw&oe=64C1CE89&_nc_sid=472314
10,"[0.7916667, 0.73333335]",,,3147633829196171977_5373574291,CuupEpwPYrJ,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
11,"[0.3513889, 0.59305555]",,,3147633829196171977_5373574291,CuupEpwPYrJ,5373574291,5373574291,booshehriaa,بوشهریا/ ادمین قشنگو,0,0,2406556663732931872_5373574291,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/120142559_627882828088701_4813881488240008855_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=qcLwPA_Bc2EAX-NyBE-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAq9naQbAj6Y2mKLVHQKFJzvjzaGxSWmEnTOF7ASlFh0Q&oe=64C18262&_nc_sid=472314
12,"[0.34, 0.4786666667]",,,3146803520262507621_1573328651,CursSETMgxl,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
13,"[0.0, 0.0]",,,2840956830786125142_51265507243,CdtGy-BOf1W,51265507243,51265507243,drive._.snap,تاکسی اینترنتی,0,0,3142349139576115826_51265507243,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/358347915_1642779979466969_753426232208690876_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=q4_oYpxdP4cAX_8ZlzP&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDP6ER0z8S57SjSlT6gspPqNUTaiZ9gPN43ofVCZU4qhw&oe=64C31E33&_nc_sid=472314
14,"[0.14074074, 0.072222225]",,,3146187342400962429_55532898836,CupgLf8o799,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
15,"[0.8324073999999999, 0.12129629400000001]",,,3146187342400962429_55532898836,CupgLf8o799,2233092127,2233092127,hyperstar_ir,هايپراستار | Hyperstar,0,0,1875268141061030713_2233092127,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/41823351_2371169532909706_1082657862573883392_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-PUvOHUDgpsAX_ARSpn&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCPp_kMvRSsycjz6oLu_V8Dkens4fZ6Pg5fYnEJ5QavIg&oe=64C1D98B&_nc_sid=472314
16,"[0.7083332999999999, 0.044444446000000006]",,,3146187342400962429_55532898836,CupgLf8o799,12390957200,12390957200,snapp_group,Snapp Group|گروه‌اسنپ,0,0,2865574826019788778_12390957200,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/289096036_754728505944236_289659285974796625_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=oWoCjPqQZq0AX8hQx8T&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfB-zp8XBm5WVBtRj4rN0f7n25Uhf5O2LolaC9tP6N9xXA&oe=64C309CA&_nc_sid=472314
17,"[0.38333333, 0.07777778]",,,3146187342400962429_55532898836,CupgLf8o799,56769261067,56769261067,piazchefood,گروه صنایع غذایی پیازچه,0,0,3038878171721292790_56769261067,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/330788058_166542609485619_4519698398509048387_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=gCYShWYzGJgAX8UTjMh&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAwG8e_zPhDOlUpzowYyowRauvTylcTBy0lN1-oMm3TLg&oe=64C19CCA&_nc_sid=472314
18,"[0.5527777700000001, 0.4611111]",,,3146053672785583526_7612212847,CupByWasp2m,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
19,"[0.06365741, 0.29351849999999996]",,,3146053974985441464_52144975181,CupB2v3NoC4,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
20,"[0.17129629999999998, 0.17685185]",,,3146053974985441464_52144975181,CupB2v3NoC4,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
21,"[0.51666665, 0.45833334000000003]",,,3146053258731075594_7623084638,CupBsUzIDgK,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
22,"[0.5935185, 0.5]",,,3146052834015900255_7025361392,CupBmJQIPJf,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
23,"[0.5703703999999999, 0.56296295]",,,3146051896244982959_17444793709,CupBYf4oFSv,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
24,"[0.49445212, 0.66748315]",,,3145450242078326578_2179224110,Cum4lRxvr8y,2179224110,2179224110,mojtaba_pourfarrokh,مجتـبـی پورفرخ|نویسنده,0,0,2471443402191054284_2179224110,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/132278484_420049835863285_8397331736075358663_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0-FifyYt9EwAX-JAJjG&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBB6cnOLxKp_oRyXzW0kaRpxP468xAesot6j4H4Kqst1g&oe=64C2D1EA&_nc_sid=472314
25,"[0.5, 0.5]",,,3145438299290625489_47902820420,Cum13fMIGXR,46978173319,46978173319,tintweets,tintweets | تین توییت,0,0,2677382441031532333_46978173319,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/244346224_824546541569771_761705420468962535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ZBmX0obJy-kAX85Zw2q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABlXx8eccWon4V-2dDKRmSFCntdu5-j799JUUQ_kC8Gg&oe=64C33909&_nc_sid=472314
26,"[0.0, 0.0]",,,3145345136156934897_59338209013,CumgryQowLx,2232309894,2232309894,karrbala.ir,حسینیه مجازی کربلا,0,0,3105320225138625284_2232309894,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/347401129_201882929344258_9064797246133511298_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=m3_l2VtXcF8AX8k2qk3&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfC1tFoXDNOc9A2Pyu30IzGMrS_ENvY47m0L8UCuwZ2QKw&oe=64C24DE3&_nc_sid=472314
27,"[0.0, 0.0]",,,3145345136156934897_59338209013,CumgryQowLx,41200839356,41200839356,dokhtarane_enghelabb,🇮🇷 گروه فرهنگی دختران انقلاب🇮🇷,0,0,2401110699080514918_41200839356,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/119609811_599958054033326_7558740908882508774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xyGSiSCkxB8AX-F7gww&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAgRpFE0xjlcm8pc-jsQdril4U__wx8pnDmyQZKLR2dMw&oe=64C27841&_nc_sid=472314
28,"[0.0, 0.0]",,,3145345136156934897_59338209013,CumgryQowLx,50698281179,50698281179,reyhaneh_shou,صفحه رسمی #فرشتگان_سرزمین_من,0,0,2716833535497764506_50698281179,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/261593541_673930026928988_7874837657842688818_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=O4p0fyhqxPoAX___G-A&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXwQ1oAe8JVIZ9Jb42miUufzucfP-Ngix9v3p9RtVo9w&oe=64C2B27B&_nc_sid=472314
29,"[0.0, 0.0]",,,3145345136156934897_59338209013,CumgryQowLx,51686982070,51686982070,clad_girls_ir,🌸 صفحه رسمی 🌸 دختــران چــادری📌,0,0,2942250010046737780_51686982070,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/310750855_192209066520535_5146509767520136870_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=PXZuM3ggtTkAX-qGikR&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAIBiz0ASoSLVZ_wPsSFoQmSSOr9X8VFlpqdXy6KOwW5g&oe=64C329AE&_nc_sid=472314
30,"[0.0, 0.0]",,,3145147893273864601_4286668462,Culz1hgqCmZ,4286668462,4286668462,manzizihastam_,فودبلاگر همدان | رستورانگردی,0,0,3078659147473404416_4286668462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/340518485_3562548333958505_8944059940790528926_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ilH-NuHNlukAX8x4f9b&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCwu2xXFjzyc4_TyM9HWoyNMZqQ-acqjFAew70O5KSrFA&oe=64C2037A&_nc_sid=472314
31,"[0.0, 0.0]",,,3145147893273864601_4286668462,Culz1hgqCmZ,48031306278,48031306278,cafesheen.hmd,کافه شین-همدان,0,0,2728120645529092167_48031306278,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/267943559_306479677882933_685759269006497850_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TQ-GVH8eCHUAX8ETszD&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBQVkYSf6S3trCYkPxVzQ-RW1XeYPmrflGhrBfvCWgCCA&oe=64C28BF1&_nc_sid=472314
0,"[0.79837775, 0.13796297]",,,3145093318475195648_53397574563,CulnbWxKyUA,54567329843,54567329843,atieh_sotudeh,atieh🌙,1,0,3137550901559725467_54567329843,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357095683_852708609052896_2178435172701111612_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=4MpTDcFO6ucAX8gYErq&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfC0DPVg31vH4kRrjQKAR2JABDLgK3vJWQH3_EF137HXDQ&oe=64C33F96&_nc_sid=472314
1,"[0.0, 0.0]",,,3144725216423615123_45405931654,CukTuxBJJqT,33661973418,33661973418,poladghateh,کولر خودرو پولادقطعه,0,0,2746480934783145793_33661973418,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/271367870_280705797375647_2448428365106803490_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=1WMvKmIdeGwAX94WD1e&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDpc2-0HlejvoGg6uD187ltA_85a2TYpwokhKVtDbEMvw&oe=64C2D842&_nc_sid=472314
2,"[0.8473520012, 0.8987538703]",,,3144711658538276926_5412063570,CukQpeQNBg-,5412063570,5412063570,minafakharzade,MYMZ HANDMADE,0,0,2290103246398539691_5412063570,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/93756707_1074154346297392_1334286407169998848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Qzr2fG-_WdMAX_lu7--&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDkS1wFh899FUhHUcvHRJOdn3A2t52SurfsZXMhx8aXrA&oe=64C34AD9&_nc_sid=472314
3,"[0.13310185, 0.53981483]",,,3144682654363643837_26401362275,CukKDaArW-9,26401362275,26401362275,maryam._.photo78,M R Y M 🍀 🕊️,0,0,3142593423651689502_26401362275,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/358340713_930013821427185_7514510427532092469_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=psQK-4p8KZsAX-VClXF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAT0keLqMJpS6TqgGXBF-kI3CoMQwKoNPmctUb12DCUhA&oe=64C3518D&_nc_sid=472314
4,"[0.2974537, 0.72037035]",,,3144682654363643837_26401362275,CukKDaArW-9,47809581923,47809581923,hemayati_es,حمایت,1,0,2569668017187145437_47809581923,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/183447000_1202402443555627_5398013177576700816_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=mRwX0BxjbpEAX9NtFW_&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBLEOgOaN7zr0sav4Z5A4YPxh5qjXEb1f_ELAoMuAWANA&oe=64C2CC83&_nc_sid=472314
5,"[0.24768518, 0.84814817]",,,3144682654363643837_26401362275,CukKDaArW-9,49162481536,49162481536,mooon_levelup,Hemayat | moon🌘,1,0,3149097284246060027_49162481536,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/361140609_2051532328524987_5401724409297864695_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Ls7d-hvKmLAAX9cROVh&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBDNL5Takduv9mogGZ3uKwnCCTLATURFX3cwSpufBSLuA&oe=64C2E1A8&_nc_sid=472314
6,"[0.15634762, 0.8795720300000001]",,,3144057041524689534_33661973418,Cuh7zippQp-,33661973418,33661973418,poladghateh,کولر خودرو پولادقطعه,0,0,2746480934783145793_33661973418,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/271367870_280705797375647_2448428365106803490_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=1WMvKmIdeGwAX94WD1e&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDpc2-0HlejvoGg6uD187ltA_85a2TYpwokhKVtDbEMvw&oe=64C2D842&_nc_sid=472314
7,"[0.54483896, 0.9034603999999999]",,,3144034300646940727_29106448499,Cuh2onjtGA3,29106448499,29106448499,mixgraphy.amir,توییت|تکست|نویسنده,0,0,3002551325339376487_29106448499,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/322307095_1786118711775520_5106277444633910872_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=f2trqI-uMasAX_ije9d&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDUAqnlPoEDWGCjmPlnjsxFHLkL4XWbtejer4MGB0ES1w&oe=64C1D907&_nc_sid=472314
8,"[0.71574074, 0.76666665]",,,3143957263714178803_5188780818,CuhlHlUsVbz,5188780818,5188780818,radicalmobil,📲 رادیــــــکال مــــــوبایل 📲,0,0,2552336433190681843_5188780818,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/173003366_459624935293428_1021134594304801081_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=iqxyKz4ysL4AX8bUZU5&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBkFmoisae1xp0cFN8Kks90kDYBZYG3HfDsBGhRPhC5aA&oe=64C31267&_nc_sid=472314
9,"[0.1564815, 0.15555556]",,,3143957263714178803_5188780818,CuhlHlUsVbz,48353373158,48353373158,phoenix_love48,Phoenix Love,0,0,3131716541976052607_48353373158,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/355411124_937468600641110_3896190425900619982_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=5aBNkmc9K-wAX_gKMNb&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCbP9uJHswcjkwNJ9aoZ9g5GH1OCevYRwuZixhFcYD4qw&oe=64C311DD&_nc_sid=472314
